# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.05618e-05 to 220.714 h/Mpc,
# number of wavenumbers equal to 596
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_m                   10:d_tot                 11:phi                   12:psi                   13:h                     14:h_prime               15:eta                   16:eta_prime             17:H_T_Nb_prime          18:k2gamma_Nb            19:t_g                   20:t_b                   21:t_ur                  22:t_ncdm[0]             23:t_ncdm[1]             24:t_ncdm[2]             25:t_tot              
       3.452875281832e-01      -1.987128049543e-02      -2.610035197064e+02      -3.654629821901e+02      -1.983785664107e-02      -1.022745153964e-01      -1.022745153964e-01      -1.022745153964e-01      -3.421724571664e+02      -3.364943099745e+02       1.545847095400e-02       1.545847296409e-02       7.309259643802e+02       8.833971364951e-01       2.595733318868e-02      -1.013463786790e-06       1.258244230981e-06      -1.728704878704e-09      -4.416986232859e-01      -1.748409167744e-02      -4.416985682475e-01      -4.418502425839e-01      -4.418502425839e-01      -4.418502425839e-01      -2.188344874498e-02 
       3.493035888805e-01      -1.950347202301e-02      -2.611997426799e+02      -3.673679560555e+02      -1.947068226582e-02      -1.051104973553e-01      -1.051104973550e-01      -1.051104973550e-01      -3.437764042938e+02      -3.380716502884e+02       1.517585690247e-02       1.517585554423e-02       7.347359121111e+02       8.876349683290e-01       2.548390432299e-02      -9.966871820756e-07       1.383382914662e-06      -1.709444129486e-09      -4.438175381245e-01      -1.791344285661e-02      -4.438174841645e-01      -4.432504443197e-01      -4.432504443198e-01      -4.432504443198e-01      -2.202482745893e-02 
       3.533678599402e-01      -1.914456130663e-02      -2.615294416442e+02      -3.692919664921e+02      -1.911238757260e-02      -1.003102064972e-01      -1.003102064971e-01      -1.003102064969e-01      -3.454165228624e+02      -3.396845603726e+02       1.489951893088e-02       1.489952188802e-02       7.385839329841e+02       8.919525067185e-01       2.502080733952e-02      -9.811987285495e-07       1.188532414240e-06      -1.697382295925e-09      -4.459763062774e-01      -1.829198931986e-02      -4.459762533593e-01      -4.460648516510e-01      -4.460648516511e-01      -4.460648516511e-01      -2.219006481665e-02 
       3.574810310796e-01      -1.879814403101e-02      -2.621697295358e+02      -3.712758166307e+02      -1.876656075767e-02      -1.025326475642e-01      -1.025326475637e-01      -1.025326475638e-01      -3.471541355931e+02      -3.413933493241e+02       1.463186050693e-02       1.463185936129e-02       7.425516332615e+02       8.964956336237e-01       2.457195247408e-02      -9.645010581476e-07       1.358076081024e-06      -1.684810687652e-09      -4.482478687403e-01      -1.858178635117e-02      -4.482478168118e-01      -4.478788573539e-01      -4.478788573539e-01      -4.478788573539e-01      -2.232291450894e-02 
       3.616438080411e-01      -1.846558659717e-02      -2.632266318930e+02      -3.733374103849e+02      -1.843456516592e-02      -9.801699488810e-02      -9.801699488789e-02      -9.801699488806e-02      -3.490201227593e+02      -3.432283828977e+02       1.437379978177e-02       1.437380431817e-02       7.466748207699e+02       9.013378110078e-01       2.413883499917e-02      -9.480500988588e-07       1.119348659588e-06      -1.712051742340e-09      -4.506689565014e-01      -1.876031660395e-02      -4.506689055039e-01      -4.503573152993e-01      -4.503573152993e-01      -4.503573152994e-01      -2.245641245693e-02 
       3.658569131797e-01      -1.814806338753e-02      -2.647658667560e+02      -3.755037404527e+02      -1.811757340849e-02      -1.043704420675e-01      -1.043704420678e-01      -1.043704420678e-01      -3.510472685295e+02      -3.452219015870e+02       1.412622877965e-02       1.412622888850e-02       7.510074809054e+02       9.065606591661e-01       2.372294583527e-02      -9.316910828415e-07       1.330847566231e-06      -1.720097575359e-09      -4.532803797111e-01      -1.882256815928e-02      -4.532803295831e-01      -4.532637283447e-01      -4.532637283447e-01      -4.532637283447e-01      -2.258601243696e-02 
       3.701210860776e-01      -1.784439228449e-02      -2.667641306392e+02      -3.777739533858e+02      -1.781440611824e-02      -9.671331354634e-02      -9.671331354632e-02      -9.671331354635e-02      -3.532307854421e+02      -3.473691983152e+02       1.388845851848e-02       1.388846179205e-02       7.555479067717e+02       9.121564502352e-01       2.332320195749e-02      -9.146929749971e-07       1.132296615061e-06      -1.664492469540e-09      -4.560782744313e-01      -1.878135190573e-02      -4.560782251176e-01      -4.556974433796e-01      -4.556974433796e-01      -4.556974433796e-01      -2.269385360299e-02 
       3.744370841855e-01      -1.755260070433e-02      -2.691352009459e+02      -3.801395489821e+02      -1.752309561367e-02      -9.385505446463e-02      -9.385505446461e-02      -9.385505446462e-02      -3.555507153235e+02      -3.496506433935e+02       1.365925409574e-02       1.365925446857e-02       7.602790979642e+02       9.180809470635e-01       2.293762526640e-02      -8.988270881950e-07       1.176628677259e-06      -1.538454593601e-09      -4.590405220748e-01      -1.866589665003e-02      -4.590404735317e-01      -4.595179301839e-01      -4.595179301839e-01      -4.595179301839e-01      -2.282387108689e-02 
       3.788056834928e-01      -1.726938313967e-02      -2.717310836214e+02      -3.825712901392e+02      -1.724034371929e-02      -9.210509802292e-02      -9.210509802284e-02      -9.210509802299e-02      -3.579599964560e+02      -3.520199597243e+02       1.343645327585e-02       1.343645257162e-02       7.651425802785e+02       9.242243507866e-01       2.256271614688e-02      -8.815442841705e-07       1.190254494685e-06      -1.488375334752e-09      -4.621122231933e-01      -1.851551576726e-02      -4.621121753933e-01      -4.613927611550e-01      -4.613927611550e-01      -4.613927611550e-01      -2.290958998859e-02 
       3.832276792291e-01      -1.699104599428e-02      -2.743706751086e+02      -3.850307456639e+02      -1.696246487420e-02      -9.048173963796e-02      -9.048173963803e-02      -9.048173963786e-02      -3.603989188360e+02      -3.544184228329e+02       1.321760731147e-02       1.321761018253e-02       7.700614913278e+02       9.304458069037e-01       2.219449810661e-02      -8.661786479542e-07       1.041973616211e-06      -1.535718177486e-09      -4.652229505193e-01      -1.837459506454e-02      -4.652229034519e-01      -4.652243454020e-01      -4.652243454020e-01      -4.652243454020e-01      -2.303931854932e-02 
       3.877038865965e-01      -1.671449275302e-02      -2.768812892149e+02      -3.874836194170e+02      -1.668636932913e-02      -9.547756759996e-02      -9.547756760004e-02      -9.547756759996e-02      -3.628126305546e+02      -3.567920941006e+02       1.300065308018e-02       1.300065254042e-02       7.749672388341e+02       9.366156843640e-01       2.182961759394e-02      -8.506084446509e-07       1.244561393274e-06      -1.564668967912e-09      -4.683078885127e-01      -1.828405802767e-02      -4.683078421820e-01      -4.681370409367e-01      -4.681370409367e-01      -4.681370409368e-01      -2.315652778142e-02 
       3.922351415374e-01      -1.643688561335e-02      -2.791101299465e+02      -3.898907488392e+02      -1.640922495866e-02      -8.472022292215e-02      -8.472022292228e-02      -8.472022292220e-02      -3.651447696945e+02      -3.590855449143e+02       1.278365818355e-02       1.278365915713e-02       7.797814976784e+02       9.425991277930e-01       2.146491773487e-02      -8.358555604632e-07       1.037095489440e-06      -1.405564671180e-09      -4.712996094746e-01      -1.827440423067e-02      -4.712995638965e-01      -4.713431894860e-01      -4.713431894860e-01      -4.713431894861e-01      -2.329002552680e-02 
       3.968223015366e-01      -1.615680620859e-02      -2.809645840027e+02      -3.922258200790e+02      -1.612961620849e-02      -7.984353859805e-02      -7.984353859808e-02      -7.984353859805e-02      -3.673597286465e+02      -3.612637591890e+02       1.256557747257e-02       1.256557603497e-02       7.844516401581e+02       9.483080512375e-01       2.109866217012e-02      -8.215423540013e-07       1.051396682863e-06      -1.252368138781e-09      -4.741540704231e-01      -1.836044998249e-02      -4.741540256187e-01      -4.743138576243e-01      -4.743138576243e-01      -4.743138576243e-01      -2.342984489350e-02 
       4.014662464627e-01      -1.587452651720e-02      -2.824346040066e+02      -3.944868282750e+02      -1.584781424020e-02      -8.199518520527e-02      -8.199518520494e-02      -8.199518520512e-02      -3.694543241309e+02      -3.633236073956e+02       1.234655266301e-02       1.234655144403e-02       7.889736565499e+02       9.537337513230e-01       2.073106661570e-02      -8.070258556413e-07       1.090467239262e-06      -1.313855022683e-09      -4.768669196731e-01      -1.853940174795e-02      -4.768668756615e-01      -4.762365110873e-01      -4.762365110874e-01      -4.762365110874e-01      -2.355784137116e-02 
       4.061678794487e-01      -1.559114840216e-02      -2.835727742049e+02      -3.966799245090e+02      -1.556491812617e-02      -8.528124609886e-02      -8.528124609889e-02      -8.528124609888e-02      -3.714416383999e+02      -3.652779524760e+02       1.212725353151e-02       1.212725465546e-02       7.933598490179e+02       9.589049836274e-01       2.036319570536e-02      -7.937827459948e-07       1.037218002782e-06      -1.422519221022e-09      -4.794525350200e-01      -1.879192463180e-02      -4.794524918137e-01      -4.791842534501e-01      -4.791842534501e-01      -4.791842534501e-01      -2.371662022578e-02 
       4.109281278153e-01      -1.530819104377e-02      -2.844815663691e+02      -3.988126943966e+02      -1.528244317008e-02      -8.284305787056e-02      -8.284305787056e-02      -8.284305787056e-02      -3.733436114122e+02      -3.671483720673e+02       1.190858033707e-02       1.190858057837e-02       7.976253887931e+02       9.638692206031e-01       1.999647125219e-02      -7.807657481239e-07       1.030908999354e-06      -1.347414281798e-09      -4.819346526992e-01      -1.908458795345e-02      -4.819346103015e-01      -4.821185044649e-01      -4.821185044649e-01      -4.821185044649e-01      -2.387832346950e-02 
       4.157479440390e-01      -1.502869005415e-02      -2.853258934648e+02      -4.009281802166e+02      -1.500341852844e-02      -7.686118067018e-02      -7.686118067032e-02      -7.686118067009e-02      -3.752212878034e+02      -3.689948989188e+02       1.169257690757e-02       1.169257622233e-02       8.018563604332e+02       9.687725545418e-01       1.963422367654e-02      -7.674416176839e-07       9.882360083660e-07      -1.216850417016e-09      -4.843863188704e-01      -1.937978386432e-02      -4.843862772709e-01      -4.843171126086e-01      -4.843171126085e-01      -4.843171126086e-01      -2.402428909774e-02 
       4.206283067682e-01      -1.475519089975e-02      -2.862670911193e+02      -4.030626608922e+02      -1.473038424386e-02      -8.042831833609e-02      -8.042831833604e-02      -8.042831833608e-02      -3.771297941972e+02      -3.708717444870e+02       1.148092372119e-02       1.148092347410e-02       8.061253217844e+02       9.737454159978e-01       1.927917890712e-02      -7.540146561294e-07       1.009308207721e-06      -1.283229379128e-09      -4.868727488221e-01      -1.964060618368e-02      -4.868727079989e-01      -4.862992335752e-01      -4.862992335752e-01      -4.862992335752e-01      -2.416112198793e-02 
       4.255702218891e-01      -1.448893522738e-02      -2.874218472660e+02      -4.052317547205e+02      -1.446457901147e-02      -7.917272906835e-02      -7.917272906939e-02      -7.917272906852e-02      -3.790997501669e+02      -3.728090193838e+02       1.127441451870e-02       1.127441570633e-02       8.104635094410e+02       9.788589668863e-01       1.893261468161e-02      -7.412717762996e-07       9.418310085219e-07      -1.310797838841e-09      -4.894295235188e-01      -1.983843246663e-02      -4.894294834431e-01      -4.894798509751e-01      -4.894798509749e-01      -4.894798509751e-01      -2.431529519464e-02 
       4.305747236455e-01      -1.423112361689e-02      -2.888766580328e+02      -4.074622623000e+02      -1.420720112933e-02      -7.466176553424e-02      -7.466176553419e-02      -7.466176553422e-02      -3.811666752476e+02      -3.748416550837e+02       1.107390551835e-02       1.107390486068e-02       8.149245246000e+02       9.842003432291e-01       1.859594394500e-02      -7.283371469867e-07       9.563198197231e-07      -1.175647498741e-09      -4.921002109757e-01      -1.996001154211e-02      -4.921001716146e-01      -4.923607597074e-01      -4.923607597073e-01      -4.923607597074e-01      -2.445506900622e-02 
       4.356428758152e-01      -1.398189212294e-02      -2.906500299203e+02      -4.097672429496e+02      -1.395838672060e-02      -7.462153927052e-02      -7.462153927057e-02      -7.462153927057e-02      -3.833443610339e+02      -3.769832152142e+02       1.087954630821e-02       1.087954556439e-02       8.195344858991e+02       9.898053621131e-01       1.826943189655e-02      -7.146778703666e-07       9.849802926498e-07      -1.206149306493e-09      -4.949027197356e-01      -2.000897397674e-02      -4.949026810565e-01      -4.942538973016e-01      -4.942538973016e-01      -4.942538973016e-01      -2.456482683613e-02 
       4.407757729469e-01      -1.374009146224e-02      -2.926847036948e+02      -4.121370750907e+02      -1.371698911462e-02      -7.207419812368e-02      -7.207419812374e-02      -7.207419812376e-02      -3.856158907003e+02      -3.792170607582e+02       1.069060820918e-02       1.069060923899e-02       8.242741501815e+02       9.956360014979e-01       1.795190768253e-02      -7.021207704534e-07       8.522650399858e-07      -1.189730586464e-09      -4.978180387724e-01      -2.000391858950e-02      -4.978180007490e-01      -4.978594480625e-01      -4.978594480625e-01      -4.978594480625e-01      -2.470578436784e-02 
       4.459745416608e-01      -1.350414961480e-02      -2.948763475178e+02      -4.145558540882e+02      -1.348143991425e-02      -6.996249013605e-02      -6.996249013631e-02      -6.996249013655e-02      -3.879520829501e+02      -3.815144965224e+02       1.050608376883e-02       1.050608358408e-02       8.291117081764e+02       1.001625444568e+00       1.764174861318e-02      -6.894035968335e-07       8.976510555963e-07      -1.139004465234e-09      -5.008127596703e-01      -1.997466885641e-02      -5.008127222841e-01      -5.009136528123e-01      -5.009136528122e-01      -5.009136528123e-01      -2.483340946132e-02 
